GCP Cloud Simulator for Google Demo Customer
,
Applied Filters
vCenter,demo.google.com
Datacenter,Datacenter-2
VM Match Filter,All Matched VMs
,
Card Settings
GCP Location,Iowa (us-central1)
Storage Type,Zonal
Storage Media,Optimal
Instance CPU,Intel Based
Match to standard instances only,No
Exclude E2 instances,No
Consider GPUs when,GPUs Already in Place
Match to GPUs providing,Best Performance
Include Sole Tenant Nodes,Yes
Allow Oversubscription,Yes
BYO Microsoft Licenses,Yes
Exclude Live Migration Nodes,No
Allow Desktop OS/MSDN,No
Term Length,3 Years
Instance Class,Regular
BYO Linux Licenses,Yes
,
Rightsizing Criteria
Rightsize VMs using,VM as Configured
,
Table Data
VM Name,Tags,VM State,Guest OS,VM Cost / Year ($),Instance Cost Portion ($),Sole Tenant Node Cost Portion ($),GPU Cost Portion ($),OS Cost Portion ($),Storage Cost Portion ($),Instance,Instance vCPU,Instance vRAM (GB),Sole Tenant Node,GCP GPU,Storage Media,vCPU,vCPU Peak Usage (%),vCPU 99th %-ile Usage (%),vCPU 95th %-ile Usage (%),vRAM (GB),vRAM Peak Usage (%),Peak IOPS,Peak Reads,Peak Writes,Peak Latency (ms),vDisk Capacity (GB),vCenter Name,Cluster Name
VM-877249,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1196,0,1148,0,0,48,n1-custom,8,8.00," Node #12",0,HDD,8,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-3281612,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),770,0,693,0,0,77,n1-custom,4,8.00," Node #13",0,HDD,4,,,,8.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-3166252,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),3270,0,3035,0,0,235,n1-custom,12,56.00," Node #9",0,SSD,12,100,64,45,56.00,100,1729,1515,1729,2701,115.00,demo.google.com,Cluster-c473761
VM-1152114,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1136,0,932,0,0,204,n1-custom,4,16.00," Node #13",0,SSD,4,100,42,34,16.00,100,801,645,795,1110,100.00,demo.google.com,Cluster-c473761
VM-2534187,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1228,0,1126,0,0,102,n1-custom,8,7.25," Node #11",0,SSD,8,8,2,1,4.00,100,232,226,55,1144,50.00,demo.google.com,Cluster-c473761
VM-3296306,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1011,0,705,0,0,306,n1-custom,2,16.00," Node #2",0,SSD,2,100,75,45,16.00,100,1791,1642,1038,1428,150.00,demo.google.com,Cluster-c473761
VM-1938831,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1058,0,813,0,0,245,n1-custom,4,12.00," Node #13",0,SSD,4,92,17,6,12.00,100,2682,2207,1434,5506,120.00,demo.google.com,Cluster-c473761
VM-31791,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),2274,0,1387,0,0,887,n1-custom,8,16.00," Node #6",0,SSD,8,100,31,17,16.00,100,3872,3332,2024,861,435.00,demo.google.com,Cluster-c473761
VM-2791620,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1083,0,932,0,0,151,n1-custom,4,16.00," Node #8",0,HDD,4,,,,16.00,,,,,,315.00,demo.google.com,Cluster-c344303
VM-442587,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),772,0,466,0,0,306,n1-custom,2,8.00," Node #8",0,SSD,2,100,24,14,8.00,100,5132,5124,668,2738,150.00,demo.google.com,Cluster-c473761
VM-2058802,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),741,0,693,0,0,48,n1-custom,4,8.00," Node #9",0,HDD,4,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-3232100,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),3090,0,3035,0,0,55,n1-custom,12,56.00," Node #12",0,HDD,12,,,,56.00,,,,,,115.00,demo.google.com,Cluster-c473761
VM-414313,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),306,0,287,0,0,19,n1-custom,2,2.00," Node #10",0,HDD,1,,,,2.00,,,,,,40.00,demo.google.com,Cluster-c862031
VM-1454306,PoweredOn,Powered On,Red Hat Enterprise Linux 6 (64-bit),293,264,0,0,0,29,e2-standard-2,2,8.00,,0,HDD,2,27,1,1,8.00,95,9,4,9,105,60.00,demo.google.com,Cluster-c473761
VM-1540023,PoweredOn,Powered Off,Microsoft Windows Server 2016 (64-bit),1618,0,932,0,0,686,n1-custom,4,16.00," Node #9",0,HDD,4,,,,16.00,,,,,,1430.00,demo.google.com,Cluster-c862031
VM-1406658,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1170,0,1148,0,0,22,n1-custom,8,8.00," Node #10",0,HDD,8,,,,8.00,,,,,,45.00,demo.google.com,Cluster-c344303
VM-1962777,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1129,0,1052,0,0,77,n1-custom,4,20.00," Node #4",0,HDD,3,,,,20.00,,,,,,160.00,demo.google.com,Cluster-c473761
VM-1721460,PoweredOn,Powered Off,Ubuntu Linux (64-bit),276,132,0,0,0,144,e2-medium,1,4.00,,0,HDD,1,,,,4.00,,,,,,300.00,demo.google.com,Cluster-c473761
VM-892357,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),1714,0,1637,0,0,77,n1-custom,6,32.00," Node #2",0,HDD,6,,,,32.00,,,,,,160.00,demo.google.com,Cluster-c344303
VM-603018,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1196,0,1148,0,0,48,n1-custom,8,8.00," Node #7",0,HDD,8,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c862031
VM-707,PoweredOn,Powered On,CentOS 4/5/6 (32-bit),210,47,0,0,0,163,f1-micro,0.2,0.60,,0,SSD,1,100,1,1,0.25,99,219,214,20,8670,80.00,demo.google.com,Cluster-c473761
VM-1053701,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1115,0,347,0,0,768,n1-custom,2,4.00," Node #12",0,HDD,2,,,,4.00,,,,,,1600.00,demo.google.com,Cluster-c473761
VM-3233309,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),3270,0,3035,0,0,235,n1-custom,12,56.00," Node #8",0,SSD,12,100,53,27,56.00,100,1803,1151,1762,1179,115.00,demo.google.com,Cluster-c473761
VM-3166011,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),3270,0,3035,0,0,235,n1-custom,12,56.00," Node #6",0,SSD,12,100,100,53,56.00,100,1771,1449,1688,1047,115.00,demo.google.com,Cluster-c473761
VM-2186165,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),731,0,693,0,0,38,n1-custom,4,8.00," Node #5",0,HDD,4,,,,8.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-123081,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1340,0,932,0,0,408,n1-custom,4,16.00," Node #10",0,SSD,4,62,32,9,16.00,100,1077,1077,622,1497,200.00,demo.google.com,Cluster-c473761
VM-1551662,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),514,0,466,0,0,48,n1-custom,2,8.00," Node #6",0,HDD,2,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-1991547,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),1218,0,932,0,0,286,n1-custom,4,16.00," Node #7",0,SSD,4,86,22,7,16.00,100,4918,4911,1371,3115,140.00,demo.google.com,Cluster-c473761
VM-2183584,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),2713,0,1387,0,0,1326,n1-custom,8,16.00," Node #5",0,SSD,8,100,69,64,16.00,100,3850,2338,1948,1748,650.00,demo.google.com,Cluster-c473761
VM-3292780,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),389,0,287,0,0,102,n1-custom,2,2.00," Node #11",0,SSD,1,100,94,2,2.00,100,4139,4139,930,5245,50.00,demo.google.com,Cluster-c473761
VM-3165880,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),3270,0,3035,0,0,235,n1-custom,12,56.00," Node #4",0,SSD,12,100,100,52,56.00,100,2177,1513,2172,8441,115.00,demo.google.com,Cluster-c473761
VM-2164389,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),325,0,287,0,0,38,n1-custom,2,2.00," Node #3",0,HDD,1,,,,2.00,,,,,,80.00,demo.google.com,Cluster-c344303
VM-1746557,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),717,0,693,0,0,24,n1-custom,4,8.00," Node #3",0,HDD,4,,,,8.00,,,,,,50.00,demo.google.com,Cluster-c473761
VM-78398,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),885,0,693,0,0,192,n1-custom,4,8.00," Node #4",0,HDD,4,,,,8.00,,,,,,400.00,demo.google.com,Cluster-c473761
VM-641243,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),443,0,347,0,0,96,n1-custom,2,4.00," Node #13",0,HDD,2,,,,4.00,,,,,,200.00,demo.google.com,Cluster-c473761
VM-2451511,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2016 (64-bit),1795,0,1387,0,0,408,n1-custom,8,16.00," Node #3",0,SSD,8,64,22,17,16.00,100,2229,2045,2229,1081,200.00,demo.google.com,Cluster-c473761
VM-2899373,PoweredOn,Powered Off,Red Hat Enterprise Linux 6 (64-bit),433,241,0,0,0,192,e2-custom,2,6.00,,0,HDD,2,,,,6.00,,,,,,400.00,demo.google.com,Cluster-c473761
VM-2431936,PoweredOn,Powered Off,Red Hat Enterprise Linux 5 (32-bit),159,132,0,0,0,27,e2-medium,1,4.00,,0,HDD,1,,,,2.00,,,,,,56.00,demo.google.com,Cluster-c473761
VM-704404,PoweredOn,Powered Off,Ubuntu Linux (64-bit),561,436,0,0,0,125,e2-custom,4,8.00,,0,HDD,4,,,,7.81,,,,,,260.19,demo.google.com,Cluster-c344303
VM-515888,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),376,0,347,0,0,29,n1-custom,2,4.00," Node #8",0,HDD,2,,,,4.00,,,,,,60.00,demo.google.com,Cluster-c862031
VM-3296500,PoweredOn;PowerOn/Win2008R2;windows_power_on,Powered On,Microsoft Windows Server 2008 R2 (64-bit),1011,0,705,0,0,306,n1-custom,2,16.00," Node #4",0,SSD,2,100,75,53,16.00,100,1342,1342,1267,4489,150.00,demo.google.com,Cluster-c473761
VM-288630,PoweredOn,Powered Off,Microsoft Windows Server 2008 R2 (64-bit),514,0,466,0,0,48,n1-custom,2,8.00," Node #1",0,HDD,2,,,,8.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-3297762,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),429,0,347,0,0,82,n1-custom,2,4.00," Node #9",0,SSD,2,72,6,2,4.00,75,1255,1247,399,358,40.00,demo.google.com,Cluster-c473761
VM-1279503,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),1591,0,406,0,0,1185,n1-custom,2,6.00," Node #11",0,HDD,2,,,,6.00,,,,,,2468.00,demo.google.com,Cluster-c344303
VM-427187,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),326,0,287,0,0,39,n1-custom,2,2.00," Node #1",0,HDD,1,,,,2.00,,,,,,81.00,demo.google.com,Cluster-c473761
VM-1912494,PoweredOn;windows_power_on,Powered On,Microsoft Windows Server 2012 (64-bit),5921,0,1637,0,0,4284,n1-custom,6,32.00," Node #6",0,SSD,6,100,70,53,32.00,100,5848,5464,4347,1810,2100.00,demo.google.com,Cluster-c473761
VM-3298975,PoweredOn,Powered Off,Other Linux (32-bit),146,132,0,0,0,14,e2-medium,1,4.00,,0,HDD,1,,,,2.00,,,,,,30.00,demo.google.com,Cluster-c473761
VM-196663,PoweredOn,Powered Off,CentOS 4/5/6/7 (64-bit),838,132,0,0,0,706,e2-medium,1,4.00,,0,HDD,2,41,2,1,2.00,100,410,362,125,153,1470.00,demo.google.com,Cluster-c344303
VM-454909,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),385,0,347,0,0,38,n1-custom,2,4.00," Node #10",0,HDD,2,,,,4.00,,,,,,80.00,demo.google.com,Cluster-c473761
VM-1053699,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),633,0,585,0,0,48,n1-custom,2,12.00," Node #6",0,HDD,2,,,,12.00,,,,,,100.00,demo.google.com,Cluster-c473761
VM-587917,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),2176,0,1864,0,0,312,n1-custom,8,32.00," Node #8",0,HDD,8,,,,32.00,,,,,,650.00,demo.google.com,Cluster-c473761
VM-2186372,PoweredOn,Powered On,Red Hat Enterprise Linux 7 (64-bit),669,621,0,0,0,48,e2-custom,4,24.00,,0,HDD,4,6,0,0,24.00,15,64,48,16,50,100.00,demo.google.com,Cluster-c473761
VM-2469555,PoweredOn,Powered Off,Microsoft Windows Server 2012 (64-bit),970,0,932,0,0,38,n1-custom,4,16.00," Node #1",0,HDD,4,,,,16.00,,,,,,80.00,demo.google.com,Cluster-c473761
